payout date,payout paypal id,payout paid to,item date,item type,description,upc,isrc,bandcamp id,fees,paid to you,buyer country,VATable total for EU physical sales,tax withholding,collection society share
2025-12-30 06:05:00 UTC,83H26094R61160934,finance@dark-tunes.com,2025-12-28 11:27:22 UTC,digital,Crosses,4260363820912,,3929959856,0.16,1.64,US,,,
2025-12-30 06:05:00 UTC,83H26094R61160934,finance@dark-tunes.com,2025-12-28 06:40:54 UTC,digital,Regret,4260363820974,,1648306780,0.15,1.65,US,,,
2025-12-30 06:05:00 UTC,83H26094R61160934,finance@dark-tunes.com,2025-12-28 06:26:53 UTC,digital,Crimewave (CRYSTAL CASTLES cover),,,1766412571,0.12,1.05,US,,,
2025-12-30 06:05:00 UTC,83H26094R61160934,finance@dark-tunes.com,2025-12-30 06:05:00 UTC,payout fee,,,,,-0.08,-0.08,,,,
2025-12-31 06:09:51 UTC,5KL1566852676271C,finance@dark-tunes.com,2025-12-29 12:28:32 UTC,digital,Redneck Industrial (ALBUM),,,3112233997,0.73,7.16,GB,,,1.10
2025-12-31 06:09:51 UTC,5KL1566852676271C,finance@dark-tunes.com,2025-12-29 18:57:06 UTC,digital,Sad living + Sad mind,,,2534123552,0.70,7.20,DE,,,1.10
2025-12-31 06:09:51 UTC,5KL1566852676271C,finance@dark-tunes.com,2025-12-29 17:10:02 UTC,digital,Heaven Can't Heal,4260363820011,,1902202355,0.58,10.22,US,,,
2025-12-31 06:09:51 UTC,5KL1566852676271C,finance@dark-tunes.com,2025-12-29 13:37:57 UTC,digital,Anthems of the Unseen Tide,4260363821247,,1639094032,0.58,10.22,US,,,
2025-12-31 06:09:51 UTC,5KL1566852676271C,finance@dark-tunes.com,2025-12-31 06:09:51 UTC,payout fee,,,,,-0.35,-0.35,,,,
2025-12-31 06:10:06 UTC,3AF56699KV3800147,finance@dark-tunes.com,2025-12-30 00:20:19 UTC,digital,Close To Me,,,669926715,0.13,1.22,US,,,
2025-12-31 06:10:06 UTC,3AF56699KV3800147,finance@dark-tunes.com,2025-12-30 00:08:03 UTC,digital,Spring Nostalgia,,,2342433158,0.16,1.02,GB,,,0.17
2025-12-31 06:10:06 UTC,3AF56699KV3800147,finance@dark-tunes.com,2025-12-29 15:32:41 UTC,digital,Sweet Poison,4260363821704,,2520848449,0.15,1.03,CA,,,0.17
2025-12-31 06:10:06 UTC,3AF56699KV3800147,finance@dark-tunes.com,2025-12-30 00:03:53 UTC,digital,Dagger In The Heart,4260363821223,,2937321388,0.16,1.02,GB,,,0.17
2025-12-31 06:10:06 UTC,3AF56699KV3800147,finance@dark-tunes.com,2025-12-29 18:54:58 UTC,digital,Tonight,4260363821209,,1111564991,0.16,1.02,GB,,,0.17
2025-12-31 06:10:06 UTC,3AF56699KV3800147,finance@dark-tunes.com,2025-12-29 18:14:40 UTC,digital,Dark Dancer (Antibody Remix),4260363821506,,858213568,0.16,1.02,GB,,,0.17
2025-12-31 06:10:06 UTC,3AF56699KV3800147,finance@dark-tunes.com,2025-12-31 06:10:06 UTC,payout fee,,,,,-0.06,-0.06,,,,
2026-01-01 06:21:10 UTC,10J29558VE114883H,finance@dark-tunes.com,2025-12-30 17:01:34 UTC,digital,Emphasize EP,,,886239849,0.67,8.33,DE,,,
2026-01-01 06:21:10 UTC,10J29558VE114883H,finance@dark-tunes.com,2025-12-31 04:34:37 UTC,digital,Anthems of the Unseen Tide,4260363821247,,3279954832,0.69,14.65,US,,,
2026-01-01 06:21:10 UTC,10J29558VE114883H,finance@dark-tunes.com,2026-01-01 06:21:10 UTC,payout fee,,,,,-0.23,-0.23,,,,
2026-01-01 06:21:16 UTC,019446926E491572D,finance@dark-tunes.com,2025-12-31 01:43:35 UTC,digital,Killing Time,4260363820943,,676307222,0.13,1.22,US,,,
2026-01-01 06:21:16 UTC,019446926E491572D,finance@dark-tunes.com,2025-12-30 21:22:06 UTC,digital,My Enemy (feat. Antibody & C Z A R I N A) (VIOFLESH Remix),4260363820806,,644180257,0.16,1.19,DE,,,
2026-01-01 06:21:16 UTC,019446926E491572D,finance@dark-tunes.com,2025-12-30 15:14:38 UTC,digital,Dirty Evil Women,,,3370381503,0.11,0.79,US,,,
2026-01-01 06:21:16 UTC,019446926E491572D,finance@dark-tunes.com,2025-12-30 15:39:20 UTC,digital,Blood Eagle (COMBICHRIST Remix),,,3321933167,0.16,1.02,IE,,,0.17
2026-01-01 06:21:16 UTC,019446926E491572D,finance@dark-tunes.com,2026-01-01 06:21:16 UTC,payout fee,,,,,-0.04,-0.04,,,,
2026-01-02 06:05:36 UTC,2AE06969C14420344,finance@dark-tunes.com,2025-12-31 08:25:15 UTC,digital,Aracno Clan,4260363817905,,3727381113,0.59,8.41,US,,,
2026-01-02 06:05:36 UTC,2AE06969C14420344,finance@dark-tunes.com,2025-12-31 21:22:20 UTC,digital,Under Government Control,,,2286134764,0.49,5.81,US,,,
2026-01-02 06:05:36 UTC,2AE06969C14420344,finance@dark-tunes.com,2025-12-31 18:06:27 UTC,digital,Fool,,,702732479,0.12,1.23,US,,,
2026-01-02 06:05:36 UTC,2AE06969C14420344,finance@dark-tunes.com,2026-01-02 06:05:36 UTC,payout fee,,,,,-0.15,-0.15,,,,
2026-01-02 06:06:01 UTC,5T5770408D851111A,finance@dark-tunes.com,2025-12-31 13:28:34 UTC,digital,Always,4260363818797,,24425856,0.14,1.44,US,,,
2026-01-02 06:06:01 UTC,5T5770408D851111A,finance@dark-tunes.com,2025-12-31 12:20:07 UTC,digital,Dagger In The Heart,4260363821223,,297275468,0.13,1.22,US,,,
2026-01-02 06:06:01 UTC,5T5770408D851111A,finance@dark-tunes.com,2025-12-31 10:07:10 UTC,digital,Gang Bang,,,930837201,0.15,1.20,CA,,,
2026-01-02 06:06:01 UTC,5T5770408D851111A,finance@dark-tunes.com,2026-01-02 06:06:01 UTC,payout fee,,,,,-0.04,-0.04,,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-02 05:38:31 UTC,digital,Grind,4260363818995,,1068671567,0.13,1.22,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-02 02:45:46 UTC,digital,Nobody Loves You,4260363821216,,2934774303,0.11,1.25,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-02 02:45:46 UTC,digital,Gothy Cool (Alienare Remix),4260363821070,,2934774303,0.10,1.24,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-02 01:29:04 UTC,digital,Turn The Lights Off (KATO feat. JON cover),,DEWG82600002,3733831830,0.10,0.80,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 23:06:44 UTC,digital,Dark Dancer (Antibody Remix),4260363821506,,648171599,0.10,1.26,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 23:06:44 UTC,digital,Vamp (FREAKY MIND Remix),4260363820868,,648171599,0.09,1.26,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 23:06:44 UTC,digital,Wicked Witch,4260363821469,,648171599,0.09,1.26,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 23:06:44 UTC,digital,Gothess (The Silverblack Remix),4260363820851,,648171599,0.09,1.25,US,,,
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 17:45:27 UTC,digital,In My Dreams,,,15506801,0.10,0.69,FI,,,0.22
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 17:45:27 UTC,digital,3D,,,15506801,0.10,0.69,FI,,,0.22
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 16:08:35 UTC,digital,Hide Away (Love will never die),4260363820592,,352489138,0.14,1.05,FR,,,0.33
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-01 16:08:35 UTC,digital,Run (From our fate),4260363820585,,352489138,0.13,1.05,FR,,,0.33
2026-01-03 06:06:35 UTC,7BX69600XC945222G,finance@dark-tunes.com,2026-01-03 06:06:35 UTC,payout fee,,,,,-0.13,-0.13,,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-02 05:36:21 UTC,digital,Doom Doom Trash,8016670153993,,2813792318,0.29,5.11,US,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-02 05:36:21 UTC,digital,The Algorithm,4260363819350,,2813792318,0.08,1.28,US,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-02 05:36:21 UTC,digital,Take,4260363820042,,2813792318,0.07,1.28,US,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-02 05:36:21 UTC,digital,Gravity,4260363820394,,2813792318,0.07,1.28,US,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-02 05:36:21 UTC,digital,Break Out,,,2813792318,0.07,1.28,US,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-02 05:36:21 UTC,digital,Killing Time,4260363820943,,2813792318,0.07,1.27,US,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-01 13:25:48 UTC,digital,Daydreams and Nightmares,887936736872,,3448441001,0.59,8.41,US,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-02 00:56:47 UTC,physical,Confessions Of The Innocent — BLACKBOOK Confession T-Shirt,,,4150372687,1.78,35.58,GB,,,1.32
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-01 22:31:35 UTC,digital,Ursine,4260363820950,,3601363579,0.57,5.73,CH,,,
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-01 18:07:41 UTC,digital,Anthems of the Unseen Tide,4260363821247,,2541150015,0.78,8.70,PL,,,1.32
2026-01-03 06:06:52 UTC,0D441110J89098108,finance@dark-tunes.com,2026-01-03 06:06:52 UTC,payout fee,,,,,-0.70,-0.70,,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 20:03:35 UTC,digital,Close To Me,,,106241535,0.13,1.22,US,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 16:26:14 UTC,digital,Imitation,4260363821193,,2313753469,0.30,4.20,US,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 15:05:15 UTC,digital,So Empty,,,636131764,0.16,1.19,PL,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 14:56:51 UTC,digital,Metamorphosis,,,3189612414,0.12,0.67,BE,,,0.11
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-03 04:09:37 UTC,digital,Dagger In The Heart,4260363821223,,1354896499,0.13,1.22,US,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-03 04:05:54 UTC,digital,Turn The Lights Off (KATO feat. JON cover),,DEWG82600002,3130627507,0.13,1.22,US,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 21:46:45 UTC,digital,Soul (My misery),4260363820622,,3521999228,0.13,1.22,US,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 21:44:19 UTC,digital,Punks Not Dead (The Silverblack & NeroArgento Remix),,,1818947440,0.16,1.02,BE,,,0.17
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 18:05:15 UTC,digital,Dark Dancer (Antibody Remix),4260363821506,,1900241831,0.16,1.19,GB,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 14:53:06 UTC,digital,Domino,4260363821810,,1655751030,0.13,1.22,US,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-02 10:15:00 UTC,digital,Harsh Will Never Die (Noise Resistance RMX),,,1754227386,0.13,1.04,CH,,,
2026-01-04 06:06:25 UTC,08F126817D5158825,finance@dark-tunes.com,2026-01-04 06:06:25 UTC,payout fee,,,,,-0.15,-0.15,,,,
2026-01-04 06:06:49 UTC,1V67133897798201C,finance@dark-tunes.com,2026-01-03 01:46:20 UTC,digital,Ursine,4260363820950,,1138880866,0.53,6.22,US,,,
2026-01-04 06:06:49 UTC,1V67133897798201C,finance@dark-tunes.com,2026-01-02 16:37:23 UTC,digital,Ursine,4260363820950,,3870906829,0.50,5.80,US,,,
2026-01-04 06:06:49 UTC,1V67133897798201C,finance@dark-tunes.com,2026-01-02 14:38:00 UTC,digital,Ursine,4260363820950,,38928155,0.52,5.78,US,,,
2026-01-04 06:06:49 UTC,1V67133897798201C,finance@dark-tunes.com,2026-01-02 10:03:51 UTC,digital,Ursine,4260363820950,,3741916778,0.59,4.94,DE,,,0.77
2026-01-04 06:06:49 UTC,1V67133897798201C,finance@dark-tunes.com,2026-01-04 06:06:49 UTC,payout fee,,,,,-0.23,-0.23,,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Angst,4260363821261,,1223383896,0.04,0.42,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,The Devil Is Female,4260363821292,,1223383896,0.04,0.42,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Hell Starts With An H,4260363821285,,1223383896,0.04,0.42,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Babylon Killed The Music,4260363821278,,1223383896,0.04,0.42,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Crazy Ltd. Single,,,1223383896,0.04,0.41,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Tanz die Revolution (International Version Ltd Single),,,1223383896,0.03,0.41,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Tanz die Revolution Ltd Single,,,1223383896,0.03,0.41,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Earthling Ltd. Single,,,1223383896,0.03,0.41,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 11:16:05 UTC,digital,Tour Monument (Live),,,1223383896,0.03,0.41,DE,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 10:10:28 UTC,digital,Resonate,4260363821728,,2707389344,0.15,1.20,AU,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 21:24:21 UTC,digital,GODSLAYER,4260363820820,,1084724962,0.10,1.26,US,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 21:24:21 UTC,digital,DETHRONE (feat. Mechanical Vein),4260363819848,,1084724962,0.09,1.26,US,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 21:24:21 UTC,digital,SUCCUBUS (feat. CASSIOPEJA),4260363821186,,1084724962,0.09,1.26,US,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-03 21:24:21 UTC,digital,HELLFIRE (feat. Mechanical Vein),4260363819541,,1084724962,0.09,1.25,US,,,
2026-01-05 06:09:15 UTC,9TC35064CB184014J,finance@dark-tunes.com,2026-01-05 06:09:15 UTC,payout fee,,,,,-0.10,-0.10,,,,
2026-01-06 06:09:23 UTC,5RX858723K230593N,finance@dark-tunes.com,2026-01-04 16:11:28 UTC,digital,Ursine,4260363820950,,467194566,0.59,5.71,DE,,,
2026-01-06 06:09:23 UTC,5RX858723K230593N,finance@dark-tunes.com,2026-01-04 10:58:20 UTC,digital,full digital discography (25 releases),,,3266994268,1.25,39.25,US,,,
2026-01-06 06:09:23 UTC,5RX858723K230593N,finance@dark-tunes.com,2026-01-06 06:09:23 UTC,payout fee,,,,,-0.45,-0.45,,,,
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-05 01:08:52 UTC,digital,Killing Time,4260363820943,,980635452,0.15,1.03,CA,,,0.17
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 19:20:54 UTC,digital,Longing,,,194972432,0.13,1.22,US,,,
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 06:48:56 UTC,digital,My Enemy (feat. Antibody & Binary Division) (VIOFLESH Remix),4260363820806,,2709763378,0.16,1.64,US,,,
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 22:59:37 UTC,digital,Turn The Lights Off (KATO feat. JON cover),,DEWG82600002,174750102,0.14,1.21,DE,,,
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 22:58:48 UTC,digital,The Queen,4260363819220,,2375504228,0.16,1.02,DE,,,0.17
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 21:25:10 UTC,digital,Sorrow,,,3316052587,0.13,1.06,DE,,,0.50
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 21:25:10 UTC,digital,Regret,,,3316052587,0.12,1.06,DE,,,0.50
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 21:25:10 UTC,digital,2 Hearts,,,3316052587,0.12,1.06,DE,,,0.50
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-04 16:45:19 UTC,digital,You & I (ASSEMBLAGE 23 Remix),,,2122066897,0.13,1.22,US,,,
2026-01-06 06:09:44 UTC,27P71844FG089405F,finance@dark-tunes.com,2026-01-06 06:09:44 UTC,payout fee,,,,,-0.11,-0.11,,,,
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 21:32:51 UTC,digital,Made to Burn,4260363818186,,4184409996,0.57,8.43,US,,,
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-06 03:15:01 UTC,digital,Ursine,4260363820950,,3581012915,0.48,5.82,US,,,
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 18:55:50 UTC,digital,DeLorean 666 (DeLuxe Edition)),4260363819510,,117808645,0.72,11.20,DE,,,2.75
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 18:55:50 UTC,digital,Redneck Industrial (ALBUM),,,117808645,0.48,7.47,DE,,,2.75
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 18:55:50 UTC,digital,Gothbusters [free download],,,117808645,0.02,0.37,DE,,,2.75
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 18:55:50 UTC,digital,"Sex, Ducks & Industrial [free download]",,,117808645,0.02,0.37,DE,,,2.75
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 18:37:17 UTC,physical,Tales From Another Life — Limited Digipac,4260363816885,,175274634,0.92,17.07,DE,19.49,,
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 16:57:20 UTC,digital,MonStars (ALBUM),4260363815147,,46824655,0.50,8.50,US,,,
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-05 16:57:20 UTC,digital,Hot Like Carrie (REAPER Remix),,,46824655,0.10,1.70,US,,,
2026-01-07 06:07:55 UTC,7Y17096691289083D,finance@dark-tunes.com,2026-01-07 06:07:55 UTC,payout fee,,,,,-0.61,-0.61,,,,
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-05 20:20:13 UTC,digital,Subtext,4260363817974,,18653716,0.13,1.22,US,,,
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-05 16:38:35 UTC,digital,Never look Back,4260363821537,,1134842308,0.16,1.02,GB,,,0.17
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-05 14:03:57 UTC,digital,Robuste Maschine (Signal 25),,,1790159642,0.11,0.79,GB,,,
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-05 13:42:54 UTC,digital,Never look Back,4260363821537,,1930147888,0.16,1.02,DE,,,0.17
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-05 10:14:33 UTC,digital,Eternal Glory,4260363820462,,321618774,0.16,1.02,DE,,,0.17
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-05 08:26:22 UTC,digital,Satisfaction (feat. BASSZILLA & AGNIS),,,2133215370,0.16,1.19,GR,,,
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-05 07:55:33 UTC,digital,Break Out,,,2161860514,0.17,1.10,IT,,,0.17
2026-01-07 06:08:05 UTC,7L3088827V259613F,finance@dark-tunes.com,2026-01-07 06:08:05 UTC,payout fee,,,,,-0.07,-0.07,,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-07 00:33:13 UTC,digital,Longing,,,1024940160,0.16,1.02,PL,,,0.17
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-06 20:42:49 UTC,digital,Nobody Loves You,,,3984711282,0.11,1.25,US,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-06 20:42:49 UTC,digital,Suffer In Silence,,,3984711282,0.10,1.24,US,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-06 16:27:50 UTC,digital,Chains,4260363821490,,3995373582,0.13,1.22,US,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-06 16:29:14 UTC,digital,The Itch,,,3206601719,0.13,1.22,US,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-06 16:28:49 UTC,digital,The Itch (Kodeseven Remix),,,3382133894,0.13,1.22,US,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-06 16:28:21 UTC,digital,Ugly Lies,4260363821476,,47702116,0.13,1.22,US,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-07 02:06:34 UTC,digital,Beneath You (feat. genCAB),4260363819381,,1285508223,0.15,1.03,CA,,,0.17
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-07 02:00:44 UTC,digital,Joy,4260363820998,,1322998948,0.13,1.22,US,,,
2026-01-08 06:05:22 UTC,3GT717969A609324G,finance@dark-tunes.com,2026-01-08 06:05:22 UTC,payout fee,,,,,-0.11,-0.11,,,,
2026-01-08 06:05:50 UTC,8G9221005R859842T,finance@dark-tunes.com,2026-01-06 08:27:26 UTC,digital,Empire (Deluxe),4260363819084,,4261703776,0.79,17.21,US,,,
2026-01-08 06:05:50 UTC,8G9221005R859842T,finance@dark-tunes.com,2026-01-06 10:28:17 UTC,digital,Anthems of the Unseen Tide,4260363821247,,1685739103,0.85,11.33,DE,,,1.32
2026-01-08 06:05:50 UTC,8G9221005R859842T,finance@dark-tunes.com,2026-01-08 06:05:50 UTC,payout fee,,,,,-0.29,-0.29,,,,
2026-01-09 06:08:47 UTC,3FX5152513176191F,finance@dark-tunes.com,2026-01-07 08:29:54 UTC,digital,SUCCUBUS (feat. CASSIOPEJA) (Gladiatorz Club Edit),4260363821483,,2550120541,0.11,1.24,US,,,
2026-01-09 06:08:47 UTC,3FX5152513176191F,finance@dark-tunes.com,2026-01-07 08:29:54 UTC,digital,Satisfaction (feat. EXTIZE & AGNIS),4260363820301,,2550120541,0.11,1.24,US,,,
2026-01-09 06:08:47 UTC,3FX5152513176191F,finance@dark-tunes.com,2026-01-07 22:56:46 UTC,digital,Resonate,4260363821728,,881455200,0.16,1.02,GB,,,0.17
2026-01-09 06:08:47 UTC,3FX5152513176191F,finance@dark-tunes.com,2026-01-07 22:42:37 UTC,digital,Chains,4260363821490,,137830608,0.13,1.22,US,,,
2026-01-09 06:08:47 UTC,3FX5152513176191F,finance@dark-tunes.com,2026-01-07 06:10:38 UTC,digital,Chains,4260363821490,,787319458,0.11,1.24,US,,,
2026-01-09 06:08:47 UTC,3FX5152513176191F,finance@dark-tunes.com,2026-01-07 06:10:38 UTC,digital,Always,4260363818797,,787319458,0.11,1.24,US,,,
2026-01-09 06:08:47 UTC,3FX5152513176191F,finance@dark-tunes.com,2026-01-09 06:08:47 UTC,payout fee,,,,,-0.07,-0.07,,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 04:41:18 UTC,digital,Dagger In The Heart,4260363821223,,31533815,0.17,4.33,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 04:41:18 UTC,digital,My Enemy (Rotoskop Remix),4260363820486,,31533815,0.09,2.16,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 04:41:18 UTC,digital,Painted Holograms,859728987984,,31533815,0.52,12.98,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 04:41:18 UTC,digital,Wonderland,4260363814812,,31533815,0.09,2.16,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 04:41:18 UTC,digital,Atomic: Ad Initivm,4260363814591,,31533815,0.09,2.16,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 03:59:41 UTC,digital,Arcana,4260363815406,,774582615,0.67,7.23,AU,,,1.10
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 02:02:07 UTC,digital,Heaven Can't Heal,4260363820011,,1345902091,0.54,8.46,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 01:46:56 UTC,digital,Soul (My misery),4260363820622,,3679229192,0.12,1.23,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 01:29:56 UTC,digital,Dead Lights,,,1557326381,0.52,7.58,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-08 00:30:53 UTC,physical,Anthems of the Unseen Tide — Jewelcase 2CDs,4260363821247,,1916365753,1.23,41.27,US,,,
2026-01-09 06:08:49 UTC,58A12841TE0694101,finance@dark-tunes.com,2026-01-07 23:57:30 UTC,physical,Anthems of the Unseen Tide — Jewelcase 2CDs,4260363821247,,16226476,1.11,34.19,US,,,
